-0.0206192385203214,0.07379000282428072,-0.06293485653594734,0.01764921901755365,0.001712167547603574,-0.01220382273454805,0.0008961323272882851,0.002459575434002719
-0.0140959498138201,0.06070023395208606,-0.07101072541617617,0.003729600229042253,-0.01873227125806796,-0.0006889107786289996,-0.02290511180128835,0.02216176232549427
-0.09045046022363831,0.1040344699995004,0.0191376347010324,0.02088091831470645,-0.04002049597361317,0.006472845594939369,-0.004864191007525438,-0.00240860428972587
-0.1365467816044414,0.0670747942724403,0.03986637896880726,0.009238755931805528,0.03593947470425066,-0.04116556971541775,0.002772911778400678,-0.02564002322469303
-0.002768925302086879,0.02087961086935339,-0.05519136896664388,-0.03636455184380932,0.00448487980259063,-0.02350735951345974,0.01544725658996755,0.007562559093989217
-0.1119767568170988,0.09109832295223751,0.02942271946272261,0.03032976689596138,-0.01697049701244284,-0.03257803848436831,-0.005039992709972313,0.01483461863087324
-0.1796853474069943,0.003979387311668632,0.03396365922009977,-0.05498478907069384,0.002671592247799277,0.02126501574483093,-0.01298051202352023,0.01374999704460527
-0.2025476413258567,-0.08243525423199721,-0.03300252715944899,0.01842272765093109,-0.00325969547476503,-0.005603444878463648,0.00462060316866243,0.007422531120003354
-0.1092410045244967,0.09344204623781686,0.02828725391154041,0.03109717936986627,-0.02350128725738089,-0.02975098716039153,-0.004875892218378408,0.01873520944232293
-0.001588742927329364,0.01379949368270583,-0.04499072096313339,-0.03596191170296965,-0.002930265559536095,-0.03529200286644544,-0.007165310155623021,-0.005730724244937461
-0.20243105691153,-0.09240147887196451,-0.04451489035473503,0.03267824930872499,0.00916040279343202,-0.004422619084488271,-0.003968089206690194,0.004163713683683018
-0.1982374164490379,-0.04591098305552044,-8.995888310943647e-05,-0.01574819049859704,-0.03652836329247937,0.003003201369078449,0.01912953012334077,-0.004965772286976309
-0.01125415253415965,0.05309827393865303,-0.07162573778452681,-0.006984215570636672,-0.01899031452304889,0.005431723748356237,-0.01923426667178989,0.007344414332524292
-0.001161012770522466,0.01079690364008101,-0.03846317963816595,-0.03324310494631889,-0.005300892525659209,-0.03438350373297724,-0.01688984105399715,-0.005647448469337126
-0.2025080977983776,-0.0655525032239723,-0.01790211901837849,0.006594679364449974,-0.03215545608422151,-0.005044614497866209,0.02558521100851899,0.006264994822800102
-0.1279307479036321,0.07610540990978597,0.03612386758569176,0.02128388163646572,0.02053688143213823,-0.04399990724381504,-0.0002559420739114079,-0.01589938954374173
-0.1673606844576871,0.02623640913642578,0.0418831809771442,-0.04790316160545963,0.03048739610532006,0.009116095985426897,-0.01195819651843012,0.02150668761785462
-0.09254874754707357,0.1033265677402908,0.02039260571373567,0.02267427400133982,-0.04041503904985295,0.001998984424963244,-0.004686663487148488,0.002420436285113682
