# training data for Oz
.3323568224 ,0.050176 ,0.429174 ,0.396752 ,0.081865 ,0.015838 ,0.007051 ,0.004076 ,0.002670 ,0.001888 ,0.001408 ,0.001090 ,0.000870 ,0.000710 ,0.000591 ,0.000499 ,0.000427 ,0.000370 ,0.000324 ,0.000285 ,0.000254 ,0.000227 ,0.000204 ,0.000184 ,0.000168 ,0.000153 ,0.000140 ,0.000129 ,0.000119 ,0.000110 ,0.000102 ,0.000095 ,0.000089 ,0.000083 ,0.000078 ,0.000073 ,0.000069 ,0.000065 ,0.000061 ,0.000058 ,0.000055 ,0.000052 ,0.000050 ,0.000047 ,0.000045 ,0.000043 ,0.000041 ,0.000039 ,0.000037 ,0.000036 ,0.000034 ,0.000033 ,0.000032 ,0.000030 ,0.000029 ,0.000028 ,0.000027 ,0.000026 ,0.000025 ,0.000024 ,0.000023 ,0.000023 ,0.000022 ,0.000021 ,0.000020 ,0.000020 ,0.000019 ,0.000019 ,0.000018 ,0.000017 ,0.000017 ,0.000016 ,0.000016 ,0.000016 ,0.000015 ,0.000015 ,0.000014 ,0.000014 ,0.000014 ,0.000013 ,0.000013 ,0.000013 ,0.000012 ,0.000012 ,0.000012 ,0.000011 ,0.000011 ,0.000011 ,0.000011 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000005 ,0.000005 ,0.000005 ,0.000005 ,0.000005 ,0.000005 ,0.000005 ,0.000005
.3552640156 ,0.036092 ,0.407287 ,0.351845 ,0.138045 ,0.034937 ,0.009732 ,0.005106 ,0.003199 ,0.002204 ,0.001614 ,0.001234 ,0.000975 ,0.000790 ,0.000653 ,0.000549 ,0.000469 ,0.000404 ,0.000352 ,0.000310 ,0.000275 ,0.000245 ,0.000220 ,0.000199 ,0.000180 ,0.000164 ,0.000151 ,0.000138 ,0.000128 ,0.000118 ,0.000109 ,0.000102 ,0.000095 ,0.000089 ,0.000083 ,0.000078 ,0.000073 ,0.000069 ,0.000065 ,0.000062 ,0.000058 ,0.000055 ,0.000053 ,0.000050 ,0.000048 ,0.000045 ,0.000043 ,0.000041 ,0.000040 ,0.000038 ,0.000036 ,0.000035 ,0.000033 ,0.000032 ,0.000031 ,0.000030 ,0.000029 ,0.000027 ,0.000027 ,0.000026 ,0.000025 ,0.000024 ,0.000023 ,0.000022 ,0.000022 ,0.000021 ,0.000020 ,0.000020 ,0.000019 ,0.000018 ,0.000018 ,0.000017 ,0.000017 ,0.000016 ,0.000016 ,0.000015 ,0.000015 ,0.000015 ,0.000014 ,0.000014 ,0.000014 ,0.000013 ,0.000013 ,0.000013 ,0.000012 ,0.000012 ,0.000012 ,0.000011 ,0.000011 ,0.000011 ,0.000011 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000005 ,0.000005 ,0.000005 ,0.000005 ,0.000005
.3430505081 ,0.068297 ,0.520962 ,0.324893 ,0.047209 ,0.013036 ,0.006456 ,0.003888 ,0.002605 ,0.001869 ,0.001407 ,0.001098 ,0.000881 ,0.000722 ,0.000603 ,0.000511 ,0.000439 ,0.000381 ,0.000334 ,0.000295 ,0.000262 ,0.000235 ,0.000212 ,0.000192 ,0.000174 ,0.000159 ,0.000146 ,0.000134 ,0.000124 ,0.000115 ,0.000107 ,0.000099 ,0.000093 ,0.000087 ,0.000081 ,0.000077 ,0.000072 ,0.000068 ,0.000064 ,0.000061 ,0.000058 ,0.000055 ,0.000052 ,0.000049 ,0.000047 ,0.000045 ,0.000043 ,0.000041 ,0.000039 ,0.000038 ,0.000036 ,0.000034 ,0.000033 ,0.000032 ,0.000031 ,0.000029 ,0.000028 ,0.000027 ,0.000026 ,0.000025 ,0.000025 ,0.000024 ,0.000023 ,0.000022 ,0.000021 ,0.000021 ,0.000020 ,0.000020 ,0.000019 ,0.000018 ,0.000018 ,0.000017 ,0.000017 ,0.000016 ,0.000016 ,0.000015 ,0.000015 ,0.000015 ,0.000014 ,0.000014 ,0.000014 ,0.000013 ,0.000013 ,0.000013 ,0.000012 ,0.000012 ,0.000012 ,0.000011 ,0.000011 ,0.000011 ,0.000011 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000005 ,0.000005 ,0.000005 ,0.000005
.2754581133 ,0.000128 ,0.000141 ,0.000157 ,0.000176 ,0.000199 ,0.000228 ,0.000263 ,0.000310 ,0.000371 ,0.000455 ,0.000577 ,0.000766 ,0.001087 ,0.001723 ,0.003371 ,0.011710 ,0.092683 ,0.053926 ,0.041297 ,0.035005 ,0.031134 ,0.028504 ,0.026585 ,0.025139 ,0.024016 ,0.023130 ,0.022447 ,0.021917 ,0.021507 ,0.021211 ,0.021020 ,0.020927 ,0.020929 ,0.021033 ,0.021256 ,0.021602 ,0.022102 ,0.022800 ,0.023758 ,0.025091 ,0.027006 ,0.029933 ,0.034962 ,0.046034 ,0.066438 ,0.009456 ,0.005823 ,0.004853 ,0.004404 ,0.004134 ,0.003945 ,0.003803 ,0.003685 ,0.003585 ,0.003495 ,0.003420 ,0.003345 ,0.003275 ,0.003211 ,0.003151 ,0.003092 ,0.003034 ,0.002976 ,0.002913 ,0.002836 ,0.002696 ,0.001645 ,0.000289 ,0.000169 ,0.000126 ,0.000103 ,0.000089 ,0.000079 ,0.000071 ,0.000065 ,0.000059 ,0.000055 ,0.000051 ,0.000048 ,0.000045 ,0.000042 ,0.000040 ,0.000038 ,0.000036 ,0.000034 ,0.000033 ,0.000031 ,0.000030 ,0.000029 ,0.000027 ,0.000026 ,0.000025 ,0.000024 ,0.000023 ,0.000022 ,0.000022 ,0.000021 ,0.000020 ,0.000019 ,0.000019 ,0.000018 ,0.000018 ,0.000017 ,0.000017 ,0.000016 ,0.000016 ,0.000015 ,0.000015 ,0.000014 ,0.000014 ,0.000014 ,0.000013 ,0.000013 ,0.000012 ,0.000012 ,0.000012 ,0.000012 ,0.000011 ,0.000011 ,0.000011 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000009 ,0.000009 ,0.000009
.2405693533 ,0.000047 ,0.000050 ,0.000053 ,0.000056 ,0.000060 ,0.000064 ,0.000069 ,0.000075 ,0.000081 ,0.000088 ,0.000097 ,0.000106 ,0.000118 ,0.000131 ,0.000148 ,0.000168 ,0.000193 ,0.000225 ,0.000268 ,0.000325 ,0.000407 ,0.000530 ,0.000732 ,0.001106 ,0.001968 ,0.005071 ,0.052808 ,0.048638 ,0.034554 ,0.028332 ,0.024683 ,0.022235 ,0.020458 ,0.019101 ,0.018027 ,0.017156 ,0.016434 ,0.015828 ,0.015314 ,0.014874 ,0.014495 ,0.014168 ,0.013885 ,0.013641 ,0.013430 ,0.013250 ,0.013098 ,0.012972 ,0.012869 ,0.012789 ,0.012732 ,0.012695 ,0.012680 ,0.012688 ,0.012717 ,0.012769 ,0.012848 ,0.012953 ,0.013088 ,0.013256 ,0.013463 ,0.013715 ,0.014019 ,0.014388 ,0.014840 ,0.015394 ,0.016087 ,0.016972 ,0.018138 ,0.019746 ,0.022131 ,0.026121 ,0.034687 ,0.053968 ,0.006793 ,0.003923 ,0.003187 ,0.002864 ,0.002681 ,0.002561 ,0.002474 ,0.002405 ,0.002348 ,0.002299 ,0.002256 ,0.002219 ,0.002186 ,0.002153 ,0.002122 ,0.002096 ,0.002068 ,0.002043 ,0.002020 ,0.001995 ,0.001975 ,0.001951 ,0.001932 ,0.001910 ,0.001892 ,0.001871 ,0.001852 ,0.001834 ,0.001814 ,0.001796 ,0.001776 ,0.001755 ,0.001732 ,0.001703 ,0.001656 ,0.001508 ,0.000313 ,0.000116 ,0.000077 ,0.000059 ,0.000049 ,0.000043 ,0.000038 ,0.000035 ,0.000032 ,0.000030 ,0.000028 ,0.000026 ,0.000025 ,0.000023 ,0.000022 ,0.000021 ,0.000020 ,0.000019
.2922677083 ,0.000498 ,0.000608 ,0.000765 ,0.001000 ,0.001383 ,0.002092 ,0.003717 ,0.009640 ,0.095898 ,0.091969 ,0.066300 ,0.055530 ,0.049607 ,0.045997 ,0.043728 ,0.042429 ,0.041953 ,0.042149 ,0.043260 ,0.045532 ,0.049778 ,0.058389 ,0.082083 ,0.040906 ,0.012691 ,0.009562 ,0.008382 ,0.007709 ,0.007240 ,0.006873 ,0.006562 ,0.006279 ,0.005992 ,0.005587 ,0.003042 ,0.000650 ,0.000406 ,0.000310 ,0.000255 ,0.000218 ,0.000190 ,0.000168 ,0.000151 ,0.000137 ,0.000124 ,0.000114 ,0.000105 ,0.000097 ,0.000090 ,0.000084 ,0.000078 ,0.000073 ,0.000069 ,0.000065 ,0.000061 ,0.000058 ,0.000054 ,0.000052 ,0.000049 ,0.000047 ,0.000044 ,0.000042 ,0.000040 ,0.000039 ,0.000037 ,0.000035 ,0.000034 ,0.000032 ,0.000031 ,0.000030 ,0.000029 ,0.000028 ,0.000027 ,0.000026 ,0.000025 ,0.000024 ,0.000023 ,0.000022 ,0.000022 ,0.000021 ,0.000020 ,0.000020 ,0.000019 ,0.000018 ,0.000018 ,0.000017 ,0.000017 ,0.000016 ,0.000016 ,0.000015 ,0.000015 ,0.000015 ,0.000014 ,0.000014 ,0.000014 ,0.000013 ,0.000013 ,0.000013 ,0.000012 ,0.000012 ,0.000012 ,0.000011 ,0.000011 ,0.000011 ,0.000011 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007
.3652313608 ,0.069233 ,0.470527 ,0.353406 ,0.063522 ,0.015205 ,0.007276 ,0.004314 ,0.002865 ,0.002043 ,0.001532 ,0.001192 ,0.000954 ,0.000781 ,0.000651 ,0.000551 ,0.000472 ,0.000410 ,0.000358 ,0.000316 ,0.000281 ,0.000252 ,0.000227 ,0.000205 ,0.000187 ,0.000170 ,0.000156 ,0.000144 ,0.000133 ,0.000123 ,0.000114 ,0.000106 ,0.000099 ,0.000093 ,0.000087 ,0.000082 ,0.000077 ,0.000073 ,0.000069 ,0.000065 ,0.000061 ,0.000058 ,0.000055 ,0.000053 ,0.000050 ,0.000048 ,0.000046 ,0.000044 ,0.000042 ,0.000040 ,0.000038 ,0.000037 ,0.000035 ,0.000034 ,0.000033 ,0.000031 ,0.000030 ,0.000029 ,0.000028 ,0.000027 ,0.000026 ,0.000025 ,0.000024 ,0.000024 ,0.000023 ,0.000022 ,0.000021 ,0.000021 ,0.000020 ,0.000020 ,0.000019 ,0.000018 ,0.000018 ,0.000017 ,0.000017 ,0.000016 ,0.000016 ,0.000016 ,0.000015 ,0.000015 ,0.000014 ,0.000014 ,0.000014 ,0.000013 ,0.000013 ,0.000013 ,0.000012 ,0.000012 ,0.000012 ,0.000012 ,0.000011 ,0.000011 ,0.000011 ,0.000011 ,0.000010 ,0.000010 ,0.000010 ,0.000010 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000009 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000008 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000007 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000006 ,0.000005
.2288807641 ,0.000034 ,0.000035 ,0.000037 ,0.000039 ,0.000041 ,0.000044 ,0.000047 ,0.000049 ,0.000053 ,0.000056 ,0.000061 ,0.000065 ,0.000070 ,0.000076 ,0.000083 ,0.000091 ,0.000100 ,0.000111 ,0.000124 ,0.000140 ,0.000159 ,0.000184 ,0.000215 ,0.000257 ,0.000314 ,0.000396 ,0.000522 ,0.000734 ,0.001144 ,0.002158 ,0.006579 ,0.070516 ,0.040451 ,0.030120 ,0.025117 ,0.022058 ,0.019955 ,0.018402 ,0.017201 ,0.016240 ,0.015452 ,0.014794 ,0.014235 ,0.013756 ,0.013341 ,0.012980 ,0.012662 ,0.012383 ,0.012136 ,0.011919 ,0.011726 ,0.011555 ,0.011405 ,0.011274 ,0.011160 ,0.011061 ,0.010978 ,0.010909 ,0.010853 ,0.010811 ,0.010782 ,0.010766 ,0.010764 ,0.010775 ,0.010799 ,0.010836 ,0.010891 ,0.010960 ,0.011049 ,0.011154 ,0.011283 ,0.011434 ,0.011612 ,0.011823 ,0.012072 ,0.012365 ,0.012711 ,0.013125 ,0.013626 ,0.014241 ,0.015012 ,0.016009 ,0.017350 ,0.019271 ,0.022319 ,0.028162 ,0.045484 ,0.009574 ,0.003929 ,0.002941 ,0.002564 ,0.002371 ,0.002247 ,0.002165 ,0.002099 ,0.002051 ,0.002006 ,0.001972 ,0.001939 ,0.001909 ,0.001885 ,0.001858 ,0.001836 ,0.001816 ,0.001794 ,0.001774 ,0.001756 ,0.001739 ,0.001722 ,0.001704 ,0.001687 ,0.001672 ,0.001658 ,0.001643 ,0.001629 ,0.001615 ,0.001601 ,0.001587 ,0.001573 ,0.001560 ,0.001547 ,0.001534 ,0.001521 ,0.001507 ,0.001493 ,0.001478 ,0.001460 ,0.001438
.2708070925 ,0.000104 ,0.000114 ,0.000125 ,0.000138 ,0.000154 ,0.000173 ,0.000195 ,0.000224 ,0.000259 ,0.000305 ,0.000367 ,0.000452 ,0.000578 ,0.000774 ,0.001115 ,0.001812 ,0.003752 ,0.015936 ,0.079437 ,0.048751 ,0.038201 ,0.032664 ,0.029175 ,0.026740 ,0.024951 ,0.023582 ,0.022511 ,0.021647 ,0.020955 ,0.020401 ,0.019957 ,0.019607 ,0.019341 ,0.019155 ,0.019041 ,0.018995 ,0.019024 ,0.019128 ,0.019315 ,0.019595 ,0.019987 ,0.020513 ,0.021215 ,0.022154 ,0.023429 ,0.025224 ,0.027917 ,0.032420 ,0.041852 ,0.069348 ,0.010015 ,0.005598 ,0.004559 ,0.004099 ,0.003839 ,0.003663 ,0.003526 ,0.003416 ,0.003325 ,0.003246 ,0.003176 ,0.003112 ,0.003055 ,0.003003 ,0.002948 ,0.002895 ,0.002852 ,0.002802 ,0.002758 ,0.002711 ,0.002664 ,0.002607 ,0.002534 ,0.002353 ,0.000670 ,0.000206 ,0.000134 ,0.000103 ,0.000086 ,0.000075 ,0.000067 ,0.000060 ,0.000055 ,0.000051 ,0.000047 ,0.000044 ,0.000042 ,0.000039 ,0.000037 ,0.000035 ,0.000033 ,0.000032 ,0.000030 ,0.000029 ,0.000028 ,0.000026 ,0.000025 ,0.000024 ,0.000023 ,0.000023 ,0.000022 ,0.000021 ,0.000020 ,0.000020 ,0.000019 ,0.000018 ,0.000018 ,0.000017 ,0.000017 ,0.000016 ,0.000016 ,0.000015 ,0.000015 ,0.000014 ,0.000014 ,0.000013 ,0.000013 ,0.000013 ,0.000012 ,0.000012 ,0.000012 ,0.000012 ,0.000011 ,0.000011 ,0.000011 ,0.000010 ,0.000010 ,0.000010
.2265857722 ,0.000032 ,0.000033 ,0.000035 ,0.000037 ,0.000039 ,0.000041 ,0.000043 ,0.000046 ,0.000049 ,0.000052 ,0.000056 ,0.000060 ,0.000064 ,0.000069 ,0.000075 ,0.000082 ,0.000089 ,0.000098 ,0.000109 ,0.000122 ,0.000137 ,0.000156 ,0.000180 ,0.000210 ,0.000250 ,0.000305 ,0.000384 ,0.000504 ,0.000703 ,0.001082 ,0.001994 ,0.005665 ,0.066653 ,0.041605 ,0.030450 ,0.025218 ,0.022064 ,0.019912 ,0.018331 ,0.017111 ,0.016138 ,0.015340 ,0.014674 ,0.014109 ,0.013624 ,0.013204 ,0.012837 ,0.012515 ,0.012231 ,0.011979 ,0.011756 ,0.011558 ,0.011382 ,0.011226 ,0.011088 ,0.010966 ,0.010861 ,0.010769 ,0.010691 ,0.010627 ,0.010574 ,0.010534 ,0.010505 ,0.010489 ,0.010483 ,0.010491 ,0.010511 ,0.010543 ,0.010590 ,0.010649 ,0.010726 ,0.010819 ,0.010929 ,0.011061 ,0.011217 ,0.011399 ,0.011611 ,0.011859 ,0.012151 ,0.012496 ,0.012907 ,0.013402 ,0.014008 ,0.014766 ,0.015745 ,0.017057 ,0.018927 ,0.021868 ,0.027429 ,0.043442 ,0.010380 ,0.003954 ,0.002909 ,0.002525 ,0.002324 ,0.002204 ,0.002119 ,0.002057 ,0.002007 ,0.001964 ,0.001931 ,0.001899 ,0.001870 ,0.001845 ,0.001822 ,0.001799 ,0.001777 ,0.001759 ,0.001741 ,0.001723 ,0.001705 ,0.001688 ,0.001672 ,0.001656 ,0.001642 ,0.001627 ,0.001613 ,0.001600 ,0.001586 ,0.001573 ,0.001560 ,0.001547 ,0.001534 ,0.001522 ,0.001509 ,0.001497 ,0.001484 ,0.001472
