-0.0206192385203214,0.07379000282428072,-0.06293485653594734,0.01764921901755365,0.001712167547603574,-0.01220382273454805,0.0008961323272882851,0.002459575434002719,0.04086249109922797,-0.00819024829694604,-0.0006833770266056368,-0.01210722804357729,0.01230178928001477,-0.002027796476667872,0.003154853492110591,0.009143859412776198,0.002720605082739277,0.01018719162621973,0.000165339925795573,0.004173590880339102,-0.005451108905565645,0.01335861493434677,-0.005731988715631083,-0.01126436913384219,-0.00318876928616603,-0.002688866431402366,0.004281040644351479,-0.002145234436309043,-0.003400078935888849,0.002389095749659688,-0.001009792268119351,0.003401281189265825
-0.0140959498138201,0.06070023395208606,-0.07101072541617617,0.003729600229042253,-0.01873227125806796,-0.0006889107786289996,-0.02290511180128835,0.02216176232549427,0.009815188080333492,0.001940707525940564,-0.01693544387111941,0.01745649145631164,-0.004817602673999049,0.005803290810742593,0.004060894954371748,-0.006550053163841085,-0.005655876280584083,-0.005449910471688276,-0.002549398912701055,-0.002858844198975346,-0.005231622067399638,-0.009251392452093214,-0.005757861996616687,-0.003891855325865409,0.0004266811750776844,0.0005988647187440729,0.005130140180005769,0.01068002130899904,-0.0006998779755695132,0.003393208370199489,-0.003952897460333681,-0.003618034221063814
-0.09045046022363831,0.1040344699995004,0.0191376347010324,0.02088091831470645,-0.04002049597361317,0.006472845594939369,-0.004864191007525438,-0.00240860428972587,-0.01101624825344062,0.02195624720751065,0.006697861323357976,-0.01365878356317917,0.006871161334814896,0.005039998878590014,-0.001907844120007226,0.009951659664990106,0.00526994796856057,-0.009675279328150595,0.001754304152887965,0.0006764588558005509,-0.004806981419021875,-0.00738780363755856,-2.47892138220974e-05,-0.007557656299709539,-0.003430600586521401,0.002989353648056725,-0.00340519209947642,0.001812266046620893,-0.001380582877612807,0.001364322247902158,0.005380180797608007,-0.001653459054437628
-0.1365467816044414,0.0670747942724403,0.03986637896880726,0.009238755931805528,0.03593947470425066,-0.04116556971541775,0.002772911778400678,-0.02564002322469303,0.00375191498985726,-0.002432753158084459,-0.0120198175241621,-0.009931131840988355,0.00597293403098938,0.01031651196814298,-0.001212440885997392,-0.002702275894593663,0.001330088398472292,0.007453037915362253,-0.008660339295580032,-0.00377206834962902,-0.003959404507855899,-0.0003492053174622948,-0.006115232878023107,-0.0002242360278202037,-0.002042569558048083,-0.002023284411251098,0.002736690702773998,0.004807807831253231,-0.002810091407449082,0.001957800831652097,0.001837861629635274,-0.0009698996197759567
-0.002768925302086879,0.02087961086935339,-0.05519136896664388,-0.03636455184380932,0.00448487980259063,-0.02350735951345974,0.01544725658996755,0.007562559093989217,-0.008260536413585279,0.006802596851347611,0.01793517968419348,-0.0005816253892908737,0.004969316823240605,0.01791265016502246,-0.01743152029106406,-0.005168873761626004,-0.0109822127126589,-0.0003809440839887875,0.01107773663666189,-0.00425592137951004,0.007320731204658648,0.003981123684563283,-0.008713021675022728,-0.005008099630708279,-0.003992678136007385,0.001809487823736487,-0.004113797868674635,0.003626104438129476,0.00409312616250536,-0.01022988424817092,-0.001346700770233785,-0.0003749930591016562
-0.1119767568170988,0.09109832295223751,0.02942271946272261,0.03032976689596138,-0.01697049701244284,-0.03257803848436831,-0.005039992709972313,0.01483461863087324,-0.006272537313728457,-0.0203339685606593,0.004114051791732779,0.01415393096271435,-0.005539911789552874,-0.00342060750842094,-0.004433361954195345,-0.004317502496170066,-0.009691802048120302,-0.001171009863215181,-0.001096224368726283,0.008179732505477568,-0.00145229929995791,-0.001971228904686214,0.005022019976264495,-0.005892325681210355,-0.0007285612444396101,0.0002695190468654047,0.0005693333503609301,-0.003945177058224013,-0.003135111648686457,-0.001828639577643618,-0.0006156459221304425,0.002570055325336556
-0.1796853474069943,0.003979387311668632,0.03396365922009977,-0.05498478907069384,0.002671592247799277,0.02126501574483093,-0.01298051202352023,0.01374999704460527,0.0167275793820309,-0.01180175072121017,0.004108944031280161,-0.01419008729580293,-0.0007494645340252117,0.0008718348030620047,-0.009264721890596458,-0.004318161044328194,-0.002901888193298337,-0.001115577607791236,-0.002165466438589076,-0.009311168784405641,-0.001781309024347012,-0.003312128447660388,0.007022367584705484,-0.001650596130536748,0.001266054236488893,0.002453125435271276,-0.0006912486820219602,-0.005644764253333719,0.001914660967872947,0.006176919419298507,-0.0006960846839225806,-0.003194823595617273
-0.2025476413258567,-0.08243525423199721,-0.03300252715944899,0.01842272765093109,-0.00325969547476503,-0.005603444878463648,0.00462060316866243,0.007422531120003354,-0.005401800703520064,-0.006861590639033897,-0.004521458984003216,-0.005420265697427923,-0.001478818855615076,-0.006618914202517927,-0.001755946995280274,-0.005934494238735796,0.001931132378946847,0.0003752561971283257,0.001917733621206261,-0.0005847886864382685,0.0001913627971561294,0.0005985159442415753,0.001896620741832316,-0.0004458805783161429,-0.0003459777188588381,0.00102677010054543,0.00109316214516451,0.0002086322033862718,-0.0003161365986568461,0.001063471446010389,0.001948791923343357,-0.0002558470091047375
-0.1092410045244967,0.09344204623781686,0.02828725391154041,0.03109717936986627,-0.02350128725738089,-0.02975098716039153,-0.004875892218378408,0.01873520944232293,-0.009899570997086762,-0.01688044581412083,0.004576154890659939,0.01026139363963749,-0.0104362386893125,-0.004404106056618756,-0.003898749102153247,-0.003653214150270866,-0.01055196854540273,0.00393457311129912,-0.0007973186073093398,0.006231909319231087,-0.001458293180010433,0.003542112262983675,0.004560632060175906,-0.002554280036926344,-0.0008905472939463568,-0.002034695147045733,-0.0009083723134117494,-0.007172540797512874,-0.003033831183695762,-0.002028617202240417,0.00337860355498064,0.002801582974079854
-0.001588742927329364,0.01379949368270583,-0.04499072096313339,-0.03596191170296965,-0.002930265559536095,-0.03529200286644544,-0.007165310155623021,-0.005730724244937461,0.002831134692804252,0.01047752850925981,0.02256261712399582,0.0003983581753109584,-0.007494416773862182,-0.01661476930121697,-0.002715865049706608,0.001066688358270877,0.002985379230227921,-0.008539776556784891,-0.01565685911231113,-0.004029324773642057,0.007949079771166906,0.002639726642062177,-0.002342078500554826,-0.003051258189778606,-0.0002407801433702892,-0.004257206298424702,0.009094805601718815,-1.371821859237746e-05,0.004934445590727227,-0.001971805443356939,0.002300249452693854,-0.004838618693101076
